CustomerID,Recency,Monetary,Frequency,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,CustomerID
16017.0,47,55.72,30,High,Low,Low,"High, Low, Low",16017
16018.0,39,65.17,24,High,Low,Low,"High, Low, Low",16018
16019.0,47,332.57,135,High,High,High,"High, High, High",16019
16020.0,17,88.9,43,High,High,High,"High, High, High",16020
16022.0,260,185.38,69,Low,High,High,"Low, High, High",16022
16023.0,46,204.81,90,High,High,High,"High, High, High",16023
16024.0,12,70.65,61,High,High,Low,"High, High, Low",16024
16025.0,30,47.09,27,High,Low,Low,"High, Low, Low",16025
16026.0,43,41.14,32,High,Low,Low,"High, Low, Low",16026
16027.0,137,13.3,4,Low,Low,Low,"Low, Low, Low",16027
16029.0,66,65.4,18,Low,Low,Low,"Low, Low, Low",16029
16030.0,310,58.86,27,Low,Low,Low,"Low, Low, Low",16030
16031.0,92,165.12,91,Low,High,High,"Low, High, High",16031
16033.0,6,2619.4900000000002,1013,High,High,High,"High, High, High",16033
16034.0,196,55.35,21,Low,Low,Low,"Low, Low, Low",16034
16036.0,87,106.05,51,Low,High,High,"Low, High, High",16036
16037.0,270,66.93,36,Low,High,Low,"Low, High, Low",16037
16038.0,8,63.04,24,High,Low,Low,"High, Low, Low",16038
16040.0,65,139.48,50,Low,High,High,"Low, High, High",16040
16042.0,22,151.62,66,High,High,High,"High, High, High",16042
16043.0,38,77.22,31,High,Low,Low,"High, Low, Low",16043
16045.0,120,133.64,72,Low,High,High,"Low, High, High",16045
16048.0,373,12.97,8,Low,Low,Low,"Low, Low, Low",16048
16049.0,40,544.11,303,High,High,High,"High, High, High",16049
16050.0,174,16.92,5,Low,Low,Low,"Low, Low, Low",16050
16052.0,54,64.32000000000001,31,Low,Low,Low,"Low, Low, Low",16052
16053.0,33,133.51,70,High,High,High,"High, High, High",16053
16054.0,145,153.4,55,Low,High,High,"Low, High, High",16054
16055.0,221,23.05,5,Low,Low,Low,"Low, Low, Low",16055
16056.0,45,162.78,58,High,High,High,"High, High, High",16056
16057.0,16,322.16,105,High,High,High,"High, High, High",16057
16059.0,66,429.93,166,Low,High,High,"Low, High, High",16059
16062.0,10,65.39,54,High,High,Low,"High, High, Low",16062
16063.0,260,51.58,23,Low,Low,Low,"Low, Low, Low",16063
16065.0,365,129.27,72,Low,High,High,"Low, High, High",16065
16066.0,17,180.25,83,High,High,High,"High, High, High",16066
16070.0,22,69.45,33,High,Low,Low,"High, Low, Low",16070
16071.0,45,39.03,19,High,Low,Low,"High, Low, Low",16071
16072.0,288,23.6,7,Low,Low,Low,"Low, Low, Low",16072
16076.0,3,277.27,118,High,High,High,"High, High, High",16076
16078.0,284,4.95,1,Low,Low,Low,"Low, Low, Low",16078
16079.0,17,13.059999999999999,7,High,Low,Low,"High, Low, Low",16079
16080.0,82,17.919999999999998,10,Low,Low,Low,"Low, Low, Low",16080
16081.0,56,477.32,209,Low,High,High,"Low, High, High",16081
16083.0,101,35.11,22,Low,Low,Low,"Low, Low, Low",16083
16084.0,299,69.89,35,Low,Low,Low,"Low, Low, Low",16084
16085.0,23,319.38,156,High,High,High,"High, High, High",16085
16086.0,59,66.94,30,Low,Low,Low,"Low, Low, Low",16086
16091.0,155,51.15,18,Low,Low,Low,"Low, Low, Low",16091
16092.0,115,78.37,48,Low,High,Low,"Low, High, Low",16092
16093.0,107,0.85,1,Low,Low,Low,"Low, Low, Low",16093
16094.0,12,109.15,52,High,High,High,"High, High, High",16094
16096.0,264,8.68,8,Low,Low,Low,"Low, Low, Low",16096
16097.0,240,8.8,6,Low,Low,Low,"Low, Low, Low",16097
16098.0,88,159.46,54,Low,High,High,"Low, High, High",16098
16099.0,50,72.87,39,High,High,Low,"High, High, Low",16099
16101.0,71,168.03,74,Low,High,High,"Low, High, High",16101
16102.0,42,125.18,53,High,High,High,"High, High, High",16102
16103.0,80,53.7,24,Low,Low,Low,"Low, Low, Low",16103
16104.0,62,72.58,27,Low,Low,Low,"Low, Low, Low",16104
16105.0,249,12.83,11,Low,Low,Low,"Low, Low, Low",16105
16106.0,66,9.08,6,Low,Low,Low,"Low, Low, Low",16106
16107.0,29,53.150000000000006,15,High,Low,Low,"High, Low, Low",16107
16108.0,85,85.34,46,Low,High,High,"Low, High, High",16108
16109.0,219,12.85,11,Low,Low,Low,"Low, Low, Low",16109
16110.0,45,722.02,346,High,High,High,"High, High, High",16110
16112.0,143,7.8999999999999995,12,Low,Low,Low,"Low, Low, Low",16112
16113.0,183,62.95,27,Low,Low,Low,"Low, Low, Low",16113
16114.0,171,26.75,8,Low,Low,Low,"Low, Low, Low",16114
16115.0,10,567.26,273,High,High,High,"High, High, High",16115
16116.0,212,73.04,27,Low,Low,Low,"Low, Low, Low",16116
16117.0,190,55.02,28,Low,Low,Low,"Low, Low, Low",16117
16119.0,8,32.46,15,High,Low,Low,"High, Low, Low",16119
16120.0,59,40.62,20,Low,Low,Low,"Low, Low, Low",16120
16121.0,57,379.47,208,Low,High,High,"Low, High, High",16121
16122.0,73,55.22,23,Low,Low,Low,"Low, Low, Low",16122
16123.0,52,31.52,14,Low,Low,Low,"Low, Low, Low",16123
16124.0,317,26.25,7,Low,Low,Low,"Low, Low, Low",16124
16125.0,367,33.77,12,Low,Low,Low,"Low, Low, Low",16125
16126.0,29,345.41,91,High,High,High,"High, High, High",16126
16127.0,39,124.25,40,High,High,High,"High, High, High",16127
16128.0,18,193.13,87,High,High,High,"High, High, High",16128
16131.0,52,127.28999999999999,52,Low,High,High,"Low, High, High",16131
16133.0,4,529.25,237,High,High,High,"High, High, High",16133
16134.0,22,63.71,34,High,Low,Low,"High, Low, Low",16134
16135.0,263,40.65,18,Low,Low,Low,"Low, Low, Low",16135
16136.0,60,60.83,32,Low,Low,Low,"Low, Low, Low",16136
16139.0,19,85.97,31,High,Low,High,"High, Low, High",16139
16140.0,66,52.29,31,Low,Low,Low,"Low, Low, Low",16140
16141.0,88,64.15,22,Low,Low,Low,"Low, Low, Low",16141
16142.0,250,36.339999999999996,28,Low,Low,Low,"Low, Low, Low",16142
16143.0,3,314.76,111,High,High,High,"High, High, High",16143
16145.0,9,430.24,197,High,High,High,"High, High, High",16145
16146.0,204,56.94,27,Low,Low,Low,"Low, Low, Low",16146
16147.0,134,26.740000000000002,15,Low,Low,Low,"Low, Low, Low",16147
16149.0,5,21.96,16,High,Low,Low,"High, Low, Low",16149
16150.0,43,258.49,106,High,High,High,"High, High, High",16150
16152.0,269,36.84,11,Low,Low,Low,"Low, Low, Low",16152
16153.0,50,217.84,79,High,High,High,"High, High, High",16153
16156.0,9,311.66,120,High,High,High,"High, High, High",16156
16157.0,16,50.230000000000004,14,High,Low,Low,"High, Low, Low",16157
16159.0,282,26.2,14,Low,Low,Low,"Low, Low, Low",16159
16160.0,65,18.15,3,Low,Low,Low,"Low, Low, Low",16160
16161.0,2,937.84,423,High,High,High,"High, High, High",16161
16162.0,252,5.95,1,Low,Low,Low,"Low, Low, Low",16162
16163.0,365,12.350000000000001,3,Low,Low,Low,"Low, Low, Low",16163
16164.0,17,59.9,32,High,Low,Low,"High, Low, Low",16164
16168.0,11,268.64,77,High,High,High,"High, High, High",16168
16169.0,8,139.76,76,High,High,High,"High, High, High",16169
16170.0,51,198.31,110,High,High,High,"High, High, High",16170
16171.0,59,10.25,3,Low,Low,Low,"Low, Low, Low",16171
16172.0,95,119.98,67,Low,High,High,"Low, High, High",16172
16173.0,16,219.31,72,High,High,High,"High, High, High",16173
16174.0,126,34.4,16,Low,Low,Low,"Low, Low, Low",16174
16175.0,94,117.17,50,Low,High,High,"Low, High, High",16175
16177.0,50,33.050000000000004,10,High,Low,Low,"High, Low, Low",16177
16178.0,138,13.600000000000001,7,Low,Low,Low,"Low, Low, Low",16178
16179.0,61,28.31,10,Low,Low,Low,"Low, Low, Low",16179
16180.0,100,211.31,97,Low,High,High,"Low, High, High",16180
16181.0,73,23.58,10,Low,Low,Low,"Low, Low, Low",16181
16182.0,72,9.9,4,Low,Low,Low,"Low, Low, Low",16182
16183.0,67,52.730000000000004,15,Low,Low,Low,"Low, Low, Low",16183
16184.0,64,92.28,31,Low,Low,High,"Low, Low, High",16184
16185.0,17,64.12,27,High,Low,Low,"High, Low, Low",16185
16186.0,23,364.45,206,High,High,High,"High, High, High",16186
16187.0,32,476.38,255,High,High,High,"High, High, High",16187
16188.0,45,112.52,63,High,High,High,"High, High, High",16188
16189.0,16,12.23,8,High,Low,Low,"High, Low, Low",16189
16190.0,40,12.540000000000001,4,High,Low,Low,"High, Low, Low",16190
16191.0,3,213.77,106,High,High,High,"High, High, High",16191
16193.0,237,34.36,17,Low,Low,Low,"Low, Low, Low",16193
16198.0,75,25.841,11,Low,Low,Low,"Low, Low, Low",16198
16200.0,4,325.5,164,High,High,High,"High, High, High",16200
16201.0,3,184.42,106,High,High,High,"High, High, High",16201
16202.0,361,34.08,15,Low,Low,Low,"Low, Low, Low",16202
16203.0,59,100.65,35,Low,Low,High,"Low, Low, High",16203
16204.0,23,117.2,57,High,High,High,"High, High, High",16204
16205.0,31,194.99,92,High,High,High,"High, High, High",16205
16206.0,55,113.45,59,Low,High,High,"Low, High, High",16206
16207.0,25,47.38,17,High,Low,Low,"High, Low, Low",16207
16208.0,45,136.01,60,High,High,High,"High, High, High",16208
16209.0,89,82.6,39,Low,High,High,"Low, High, High",16209
16210.0,2,159.38,64,High,High,High,"High, High, High",16210
16211.0,89,53.940000000000005,20,Low,Low,Low,"Low, Low, Low",16211
16212.0,19,96.64,32,High,Low,High,"High, Low, High",16212
16213.0,79,10.15,5,Low,Low,Low,"Low, Low, Low",16213
16214.0,171,76.07000000000001,33,Low,Low,Low,"Low, Low, Low",16214
16215.0,81,21.05,10,Low,Low,Low,"Low, Low, Low",16215
16216.0,267,104.59,31,Low,Low,High,"Low, Low, High",16216
16217.0,235,55.25,14,Low,Low,Low,"Low, Low, Low",16217
16218.0,30,86.85,56,High,High,High,"High, High, High",16218
16221.0,37,161.03,86,High,High,High,"High, High, High",16221
16222.0,318,290.92,122,Low,High,High,"Low, High, High",16222
16224.0,57,131.25,83,Low,High,High,"Low, High, High",16224
16225.0,45,302.26,132,High,High,High,"High, High, High",16225
16226.0,203,12.600000000000001,6,Low,Low,Low,"Low, Low, Low",16226
16227.0,225,19.880000000000003,6,Low,Low,Low,"Low, Low, Low",16227
16229.0,87,120.9,43,Low,High,High,"Low, High, High",16229
16230.0,190,55.52,34,Low,Low,Low,"Low, Low, Low",16230
16232.0,44,86.75,34,High,Low,High,"High, Low, High",16232
16233.0,71,45.980000000000004,19,Low,Low,Low,"Low, Low, Low",16233
16235.0,41,80.53,32,High,Low,High,"High, Low, High",16235
16236.0,78,49.6,19,Low,Low,Low,"Low, Low, Low",16236
16239.0,57,31.55,18,Low,Low,Low,"Low, Low, Low",16239
16240.0,24,250.98000000000002,114,High,High,High,"High, High, High",16240
16241.0,10,1221.67,632,High,High,High,"High, High, High",16241
16242.0,8,546.01,274,High,High,High,"High, High, High",16242
16243.0,34,124.16,41,High,High,High,"High, High, High",16243
16244.0,212,209.77,88,Low,High,High,"Low, High, High",16244
16245.0,24,172.23,81,High,High,High,"High, High, High",16245
16247.0,170,24.26,11,Low,Low,Low,"Low, Low, Low",16247
16248.0,62,14.22,7,Low,Low,Low,"Low, Low, Low",16248
16249.0,53,128.6,52,Low,High,High,"Low, High, High",16249
16250.0,261,66.17,23,Low,Low,Low,"Low, Low, Low",16250
16253.0,67,167.28,80,Low,High,High,"Low, High, High",16253
16255.0,17,566.44,246,High,High,High,"High, High, High",16255
16256.0,267,19.900000000000002,6,Low,Low,Low,"Low, Low, Low",16256
16258.0,45,293.49,113,High,High,High,"High, High, High",16258
16260.0,51,54.76,13,High,Low,Low,"High, Low, Low",16260
16261.0,17,312.29,114,High,High,High,"High, High, High",16261
16265.0,9,482.02,217,High,High,High,"High, High, High",16265
16266.0,74,107.53,47,Low,High,High,"Low, High, High",16266
16268.0,71,60.46,38,Low,High,Low,"Low, High, Low",16268
16270.0,353,85.23,44,Low,High,High,"Low, High, High",16270
16271.0,16,192.8,127,High,High,High,"High, High, High",16271
16272.0,117,43.43,25,Low,Low,Low,"Low, Low, Low",16272
16274.0,373,130.3,55,Low,High,High,"Low, High, High",16274
16275.0,197,40.77,21,Low,Low,Low,"Low, Low, Low",16275
16276.0,177,8.0,4,Low,Low,Low,"Low, Low, Low",16276
16278.0,100,42.160000000000004,14,Low,Low,Low,"Low, Low, Low",16278
16279.0,21,207.59,101,High,High,High,"High, High, High",16279
16281.0,72,8.2,4,Low,Low,Low,"Low, Low, Low",16281
16282.0,340,21.25,9,Low,Low,Low,"Low, Low, Low",16282
16283.0,6,267.79,149,High,High,High,"High, High, High",16283
16284.0,31,205.33,104,High,High,High,"High, High, High",16284
16287.0,170,17.82,7,Low,Low,Low,"Low, Low, Low",16287
16292.0,122,30.18,16,Low,Low,Low,"Low, Low, Low",16292
16293.0,22,271.03000000000003,100,High,High,High,"High, High, High",16293
16295.0,10,156.47,61,High,High,High,"High, High, High",16295
16297.0,269,47.120000000000005,18,Low,Low,Low,"Low, Low, Low",16297
16298.0,23,59.07,23,High,Low,Low,"High, Low, Low",16298
16302.0,127,19.38,11,Low,Low,Low,"Low, Low, Low",16302
16303.0,26,345.88,134,High,High,High,"High, High, High",16303
16305.0,139,37.03,22,Low,Low,Low,"Low, Low, Low",16305
16306.0,214,65.65,39,Low,High,Low,"Low, High, Low",16306
16309.0,106,81.66,40,Low,High,High,"Low, High, High",16309
16311.0,18,70.43,34,High,Low,Low,"High, Low, Low",16311
16313.0,3,31.79,12,High,Low,Low,"High, Low, Low",16313
16315.0,331,31.02,10,Low,Low,Low,"Low, Low, Low",16315
16316.0,64,245.69,122,Low,High,High,"Low, High, High",16316
16317.0,120,139.14000000000001,61,Low,High,High,"Low, High, High",16317
16318.0,35,46.35,18,High,Low,Low,"High, Low, Low",16318
16319.0,218,16.85,3,Low,Low,Low,"Low, Low, Low",16319
16321.0,72,35.15,11,Low,Low,Low,"Low, Low, Low",16321
16322.0,1,80.25,36,High,High,High,"High, High, High",16322
16324.0,128,212.71,114,Low,High,High,"Low, High, High",16324
16325.0,47,49.68,16,High,Low,Low,"High, Low, Low",16325
16326.0,6,557.79,200,High,High,High,"High, High, High",16326
16327.0,14,563.52,299,High,High,High,"High, High, High",16327
16330.0,18,86.26,36,High,High,High,"High, High, High",16330
16332.0,28,275.28000000000003,134,High,High,High,"High, High, High",16332
16337.0,37,21.45,9,High,Low,Low,"High, Low, Low",16337
16338.0,157,26.13,10,Low,Low,Low,"Low, Low, Low",16338
16339.0,284,25.65,10,Low,Low,Low,"Low, Low, Low",16339
16340.0,107,189.9,149,Low,High,High,"Low, High, High",16340
16341.0,25,101.25,61,High,High,High,"High, High, High",16341
16342.0,75,21.4,10,Low,Low,Low,"Low, Low, Low",16342
16343.0,16,88.75,43,High,High,High,"High, High, High",16343
16344.0,158,11.4,2,Low,Low,Low,"Low, Low, Low",16344
16345.0,44,76.58,33,High,Low,Low,"High, Low, Low",16345
16347.0,11,228.23000000000002,80,High,High,High,"High, High, High",16347
16348.0,32,434.92,218,High,High,High,"High, High, High",16348
16349.0,291,12.65,6,Low,Low,Low,"Low, Low, Low",16349
16350.0,21,121.32000000000001,48,High,High,High,"High, High, High",16350
16351.0,333,15.9,8,Low,Low,Low,"Low, Low, Low",16351
16352.0,18,54.93,28,High,Low,Low,"High, Low, Low",16352
16353.0,18,209.73,77,High,High,High,"High, High, High",16353
16354.0,63,105.19,37,Low,High,High,"Low, High, High",16354
16356.0,198,68.24,31,Low,Low,Low,"Low, Low, Low",16356
16357.0,33,81.26,27,High,Low,High,"High, Low, High",16357
16358.0,1,205.83,109,High,High,High,"High, High, High",16358
16359.0,7,62.17,40,High,High,Low,"High, High, Low",16359
16360.0,5,1223.24,627,High,High,High,"High, High, High",16360
16361.0,10,232.25,97,High,High,High,"High, High, High",16361
16362.0,32,205.94,77,High,High,High,"High, High, High",16362
16363.0,53,6.28,4,Low,Low,Low,"Low, Low, Low",16363
16364.0,12,104.74000000000001,45,High,High,High,"High, High, High",16364
16365.0,18,100.63,33,High,Low,High,"High, Low, High",16365
16366.0,19,28.22,16,High,Low,Low,"High, Low, Low",16366
16367.0,37,243.2,120,High,High,High,"High, High, High",16367
16368.0,2,137.96,71,High,High,High,"High, High, High",16368
16369.0,18,208.7,109,High,High,High,"High, High, High",16369
16370.0,82,408.32,206,Low,High,High,"Low, High, High",16370
16372.0,33,183.5,89,High,High,High,"High, High, High",16372
16374.0,66,224.05,105,Low,High,High,"Low, High, High",16374
16376.0,9,232.59,113,High,High,High,"High, High, High",16376
16378.0,247,41.45,23,Low,Low,Low,"Low, Low, Low",16378
16379.0,4,185.68,103,High,High,High,"High, High, High",16379
16380.0,61,42.08,15,Low,Low,Low,"Low, Low, Low",16380
16383.0,75,181.37,93,Low,High,High,"Low, High, High",16383
16384.0,90,74.45,29,Low,Low,Low,"Low, Low, Low",16384
16385.0,60,115.3,55,Low,High,High,"Low, High, High",16385
16386.0,29,116.49,85,High,High,High,"High, High, High",16386
16387.0,323,12.64,4,Low,Low,Low,"Low, Low, Low",16387
16389.0,53,57.089999999999996,27,Low,Low,Low,"Low, Low, Low",16389
16392.0,270,81.98,44,Low,High,High,"Low, High, High",16392
16393.0,2,651.98,329,High,High,High,"High, High, High",16393
16394.0,57,92.91,62,Low,High,High,"Low, High, High",16394
16395.0,61,368.25,200,Low,High,High,"Low, High, High",16395
16398.0,154,138.14000000000001,53,Low,High,High,"Low, High, High",16398
16399.0,19,133.54,66,High,High,High,"High, High, High",16399
16400.0,95,62.51,27,Low,Low,Low,"Low, Low, Low",16400
16401.0,1,252.32,166,High,High,High,"High, High, High",16401
16402.0,265,126.0,56,Low,High,High,"Low, High, High",16402
16403.0,312,16.099999999999998,10,Low,Low,Low,"Low, Low, Low",16403
16404.0,70,55.45,17,Low,Low,Low,"Low, Low, Low",16404
16405.0,302,11.100000000000001,4,Low,Low,Low,"Low, Low, Low",16405
16406.0,19,103.08,62,High,High,High,"High, High, High",16406
16407.0,13,366.8,154,High,High,High,"High, High, High",16407
16409.0,36,472.01,212,High,High,High,"High, High, High",16409
16411.0,19,83.64,44,High,High,High,"High, High, High",16411
16412.0,54,72.55,35,Low,Low,Low,"Low, Low, Low",16412
16413.0,57,63.36,30,Low,Low,Low,"Low, Low, Low",16413
16414.0,22,5.4,2,High,Low,Low,"High, Low, Low",16414
16415.0,44,87.91,52,High,High,High,"High, High, High",16415
16416.0,27,152.33,63,High,High,High,"High, High, High",16416
16418.0,45,228.45000000000002,90,High,High,High,"High, High, High",16418
16419.0,113,96.3,38,Low,High,High,"Low, High, High",16419
16422.0,17,253.96,102,High,High,High,"High, High, High",16422
16423.0,25,24.54,16,High,Low,Low,"High, Low, Low",16423
16424.0,191,2.94,2,Low,Low,Low,"Low, Low, Low",16424
16425.0,302,22.91,13,Low,Low,Low,"Low, Low, Low",16425
16426.0,2,697.0600000000001,361,High,High,High,"High, High, High",16426
16427.0,263,10.9,7,Low,Low,Low,"Low, Low, Low",16427
16429.0,106,4.95,1,Low,Low,Low,"Low, Low, Low",16429
16430.0,57,24.05,5,Low,Low,Low,"Low, Low, Low",16430
16431.0,213,150.09,81,Low,High,High,"Low, High, High",16431
16432.0,64,8.42,5,Low,Low,Low,"Low, Low, Low",16432
16433.0,28,24.46,16,High,Low,Low,"High, Low, Low",16433
16434.0,29,217.78,95,High,High,High,"High, High, High",16434
16438.0,6,259.76,129,High,High,High,"High, High, High",16438
16440.0,8,597.39,275,High,High,High,"High, High, High",16440
16441.0,67,56.55,22,Low,Low,Low,"Low, Low, Low",16441
16442.0,2,303.55,163,High,High,High,"High, High, High",16442
16444.0,46,146.35,78,High,High,High,"High, High, High",16444
16445.0,34,143.37,61,High,High,High,"High, High, High",16445
16446.0,206,2.9,2,Low,Low,Low,"Low, Low, Low",16446
16447.0,136,68.61,29,Low,Low,Low,"Low, Low, Low",16447
16448.0,198,45.64,19,Low,Low,Low,"Low, Low, Low",16448
16449.0,198,76.37,34,Low,Low,Low,"Low, Low, Low",16449
16450.0,150,16.33,11,Low,Low,Low,"Low, Low, Low",16450
16451.0,88,36.61,14,Low,Low,Low,"Low, Low, Low",16451
16454.0,45,3.95,2,High,Low,Low,"High, Low, Low",16454
16455.0,64,208.05,99,Low,High,High,"Low, High, High",16455
16456.0,99,182.68,97,Low,High,High,"Low, High, High",16456
16457.0,218,23.38,8,Low,Low,Low,"Low, Low, Low",16457
16458.0,3,355.78000000000003,201,High,High,High,"High, High, High",16458
16460.0,28,198.18,130,High,High,High,"High, High, High",16460
16461.0,178,59.69,26,Low,Low,Low,"Low, Low, Low",16461
